filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled
00b89205,b0e32146230a5ab5472e04d7a59f6dd82775c153,eb9516df93515102c4a70bfc9a97bfce3cd0bf46,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b99205,0ff15849dedae69db6f821641d5e79e64abb19d7,05db8605bbbbc102bb79273e09d8aaae31f72c1d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ba4ad1,e886ae85712452e6fb3ab445c8666fc1b41336a7,a4b173a012b8d495a19b4b789391d5d6ccc3ef4a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ba619d,0a75dc028ebd10026630a438293e57d39e00a70d,d8ebea12a6f93ab1f5b1499a838cabf8d6e40f22,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ba9205,8a0941506e5206734c558f6f7abeeb99394a7e4a,16bb891ff4be643ea95c3645d16b2e4606f05140,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00bb9205,eb455145b568944099ce336da4a79d5a4583eabb,373c60a2c1f270066ee72fa164abacab42f20f3e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00bc4ad1,a438f38d49433bb459554325ee1c03b87ec37221,d8d4b32cbd4517fee4cdd89798dce98f6f929cc8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00be4ad1,9d6277ad6ab229f83202bc80b867c3691abdcc27,d63cc69958a2459d57da74dcb841f0d87119678e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00be80b9,cc57e2225afd4c21e9505628437ba60402ad23d7,d29bb0a8c199a879d66c58c9d0629091520058ed,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00bf085a,aa869cad444f27a0580c4db2f170d59e151d0c9f,65b12fdff4dab7e24e4bf8437d159d62e2dbb951,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00bfbb06,dd9ec057ea224c7bfa2ab13b92d17e3468b1f3d0,24e881d74c8794abe34554ce4e0285d11fab7622,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c04ad1,faa6a9a54ec5466163c48a188773bdcdf2fca07d,0cfd6f85193ba22243913ebf1047d11b1a3aace1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c24ad1,a1c6c2fb6ff243ce866e7cb1521c91b7c034558b,3d5914583fa18ecc1a9b5602caec817f4982c33b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c2df96,72c3cd72f9662b07f5c4ac89e23c52ffb13bc9ea,03c82e4401d84da56d96cd27f20e860899a1b8cc,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c3e4f6,be2d29422497ad1b59f0d36f736adea47e036e1d,873418e964b0d3d1f0f6126e651d1452adf29a5a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c45897,92a98a66bcc05ea19db7bb9cc753bb7fe9f40e00,4145bca802ff5b2c4c057eb89e6caa36b0ea0c9d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c489c5,8591affcd58605475b7fcbfdb0a203c3bdbbe476,d47e3f3444ca0b4fcee1179c3cedb7832f654bc5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c4b02d,f570696db4d7fd372b1eebb4d67950060b49a681,16055ce25f2e9c83c4e0fa3e0dec60a218ddd8d3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c59475,67bc41defd66decc9bd3c8cb6c6e218a31a5b3ad,d9dce75114118c1e2645f79dda6f5f885fbb0e7e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c5a254,116237d960f19ee673f805e02c30e8bfe7d090f8,2eb5c7cb63a526a870050e844006d24f0d388835,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00c5a3fd,c7ccdbb561abac1558ec81c42b57d14645f16b9f,166da604a8028c1078956e8d58b81f5abdfff7a8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c6157c,0aaad9ae97ad392ebf2f7950bdfd77e7961eec5b,b31c13602c84c4d19ea1d1b8f70f1cc41a1e923d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c6e6ab,ac503e3a314b3b78840330b36a3359546d9fa82c,96c680eab37e594d1b73c6d8990c9e772c8dcbff,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c6feb6,c943f362cd81b22700f282beb5394d6a22ceb136,f846920d5f4fbc6130f3850d67ba5fc89dc7a951,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c6fef1,60d93ba46510ecac4f534595fb5f8440b5c89624,c2037bb998412a0d3de289af149e7a2d5e434226,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c7d5a7,80875d670a2a5ca7aa438f1871aae11e97ecb4b2,8965e6142a19e080c81b8c61732e03d34f89a9da,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c87354,a83c8c919b4834089656f2e3acef154f20fce6cc,f0028b019814431646e0511f41129a7e0ba89da1,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00c8e1b5,fb314341910a24d4e0e2cf9399830f38e7aac1b9,c72dc6dc32843ebab3c527851365277db9823faa,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00c9e1b5,abe57cd2d9f1f7451122c43ce9c1c1c2e2d2ab7f,077ab457d9860373e5323fc404e90210ff404308,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ca3f11,64682c0c8bbe61bc62e4b5b168284438a7656e95,06ae9cb28fc40442dfe051b4bd0952c78c89a423,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cada49,312fcda98c3fae8bd8e2924a21a656dd90dcceb2,80a895efec8add59405b14a344a530e133cd1416,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cb303d,7f89b8fb36aa5172f07f856767c244549b63c1ee,a67e9093b7cda0d49bb5e2122736884a9e22c05f,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00cb3f11,849473b26eb6b357903baf8519d18f61abd19f17,ccd61cad497c5047ec4bc6ed2ddaea4bbd0fe795,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cc15b7,689f0308e31daa915ffb09e5c16a89c631fa4401,dd3cbc385baa70ab07569a79b416cd113aa2ead5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ccb0a6,2789c6bf6e5af394f89eff164bd39b21865ace62,01e9724256231157d46d4b4fea16e9f8d0b525aa,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cd360c,d99a63744a37351645f90a7df680e4120a9d2855,d5a681470c48a98692b6286e7318b6913fd0d85e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cd868e,5dfe609480e50932a8706ee55f2910488c31afaa,a4fd502d8cada7d9f94f851351a3daeff8cd1774,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cda6c1,b50938c23dcb7a79f4bae356df956d50cc0b4317,26717c68d4e0f6e1e2803771d236f802fa85d9d6,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00cdb0a6,71acf320716e6f0d2df1abeed65aeb90f019ff04,b2d0609659c3b808c1e0f7b14dc5b5ac08533286,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cdeba7,cad7cf9d32ba7d6db479bb07872b8836b15cd6a1,9c3e8a654dc4f8f872eee20afffa41e24c9d3e0e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ce999d,89548f6f11db37caeeb47685adc269768ee0e3da,a22a8e8b1f761378144328f91c3d145ec197a7ef,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ceb0a6,f95167165f9f59ca9c8ffccd757de051a51673d2,29f48e8744ef5af8b9839e679cd345bb5e145e04,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ceeba7,ecdadcafad0c51785f7cd76105f7ba3b74e28be0,65bca0fc0b628c06bb32db63a84821888a5c2f40,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cfb0a6,5e878bb2b833e46c2e949f7875a0b000e054cf87,7214931368199bb9e33758d7635794b3ad75b4ef,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cfe11e,06fe47145726a8fcfaffaa6b9c533dd698df6b8b,6a11a76a6d7e82c30850c15c4edf514da41ee699,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00cfeba7,a46d75293407a5e01814037620ee6d13da6980ce,753770df9e236939e96ff726e1f3ce902eb6c52e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d0b0a6,769b68474a2faa4a68044de97bd7c801e5a87539,210e743e62488732ac38e356f3e0e3cbd36a7e22,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d0eba7,4a732bf02c4b88154d0ed59b799b91e0e6b4295d,66fb0b03b538dc52e57ff5376948e0768124f774,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d1b0a6,3e0ad5097a3a7b86bb0b4f0dccc011981002689f,3b62dbbb3e740ddc67758c1e80e0b88b845e16f9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d1eba7,b54fb3ee81ca1b830bb1223a20f1b4d692dfca2f,323c6e276e13f6c60ce1070c3a180facd9c665a4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d27f22,0dc2112088a92f56b0fd7b6e665ad9caf34cc990,4e669de401aa1442133e2d52aefd651a8474ebf6,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d37f22,fc0a93688ed69c512d281d6db8c20cc06d601836,214f8a94b7b13609691e0034f746d1571a43ae35,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d4e124,933015bcbb9ee0a7007dd66060100a9d12fe4e6c,70d2663c3daa9460a3ce470130a78185d1d4c5a3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d57f22,c9ae0e31abd32f2696a025c19f5f6d5b74ea9220,18cc05e7310f2c7148a120747079ae48dfadc013,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d7a5d6,8894044d3847999e6856ba2bd8de00edf44c0632,3e8138abf37b534ebc7c6648965c49e4030e9bbb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d84d77,15e4a86f97bc5539b0b15f7c528e61bd2910095a,bbbbdcb77b7a145bda4ec13e1b94efa76a8674a6,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00d85d25,0bd20e6f31a76006b4f787dcee65126abfe9d6d8,6ac4b89ada7b1d05a359c9d08a620e8669151754,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00da15e3,f3c469517744d8639071a207ea41b9f2c1636cea,5d0e80bb51ce7efd00b970ceab64b6a5cb319c2c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00dc7290,95f71ea0cc76ab312da4db434d46d8a361ef4cd6,43c3ad3fc23b5f09d9fc5eb194c001a68dc7d5e8,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00dcd5c6,248db730929401ea11c6d31968d7f421372384da,755f0dbf387796169e120841e5978428fa40a8f5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00dd93f9,e34654c47a9242496f047d44166a6d45c1381cd1,89643d8d0e34b739f5f02f100b64bf800d13f99f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00de6344,6a77263ccc9c456c37d8cb7b7c1db8728522ef11,1f7515b9d478bae2ef1bcfe9678ccdef4c26c0cd,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00de6f30,0105b3c8911fa25c89a5d7039075747af9286385,a773eaf9bf642b833400ddc8baf4ea930bd1cf84,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e0bf95,a10e977d9545ba2d37214a2c47f7af56237b951a,6916cff631049db486ed734172b3b8783378baa3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e20d51,63fc7ef631132b264f7ebeeb2c37900ab525f769,ec9d337e7574e48b9d9731aa39699f24ebec018c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e22d51,0f3e637b88abf71622b0875062e9821e15a51bbe,68b7d7db2de86668754795a200639b61fc5b4cbb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e3d071,3eca0ecb3dfa048e8fdd31631d8ad3a93c73aad1,dc4856ee5b86d9993b7dfbafa28ede3269a6fd96,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e4b51b,e3efcbfa6a1e00209dae33a52220ffd3e24cf17a,8f915782cbcba471b15c213594f8d194b80d3997,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e4d0de,bffe25866d239555cd164571e573f598bf4c9bf2,227e926e4f6822e1a7278c0eba2c723cf91547de,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e4d0de_41da87e72c01ef976b914cd59eef1df9,7c7f88ee20fba62d745fedadd2aec6ff368c524e,83f18b1cf3f1720b521edd96132293cdcfb2aced,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e7ddd3,7752020b79ee5182d1472dadd5b410f243ccafc1,c3220f1b2ae7286d6f5b90d03f6c5486034f22e4,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e8533f,4e924e3f8e1ffd5c4e789f6c8a33afdff335fb99,9d6eea5dfc11b5ffd5ee22f4a0f2b474bd7dd7b7,true,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
00e8533f_c9656c04a66db3d24c7fb50dd516a45e,0012893e903f7ae108de89c2d9a18c1e1b5c6238,fa0b9e42fa21d56ab296ae5f448505cc104b90f2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00e9800a,1cb1623ae6d7a6c39a90faad27df61dd1a7a2c9b,e880d4c7c40bdcbc371c5574bf360851f40cb890,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00eb32b4,73526d9255aa86b8cdb1e4054b812c5bf7c55203,f2f36308374b077968db516c38a28d9834caa297,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00eb5f92,ccd2f614a247664bad57751575e833d82eb124d3,7a6dcfd7dd735462de2038ecdf8f1066b697cf5d,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00eb7512,1c73750cd1d49ab8c5eff3730ed66e9c5d245f69,e3163fdebc1b38562a47b1833790d1a89f31a6d1,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00ec73af,22c6459fbb18ed9297059630b0432b5e666f3e35,c55a537798efad373f81dc77560b8c43fafbcfb8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00eca640,311440a0bb0e707944803c6a23f399c105c10d9d,45dcaf106afd1e1357b948415d1c4479e016b331,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00edb58b,1ae08db03038724537cd1643c5bac21d2969cddd,09d77c2f45a93eb04b2a1dc3eed63dc9ccdb4b1d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00efa150,a027fc81430a26a4e1a2c8fbcedf547c60913654,d14e4586ce1d38a8ba74c6d4b8d316c737a58c17,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f04ad1,eb01bbb03a9aac74f820eb382fd1b01a41d6cfa5,6633352cbeb07798346393e49f3dbae558c092c7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f0852a,83b0f35b65715420bd53d183aeb17bc204471f47,116252fdf9e3fd212f02205d9ea11f55269e895e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f08bb3,ff6a354cb4521265909998905bdcf72645db0665,7d36704cdc3962b257bbb41397b3c4b52ef6ea5a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f0b18b,61752321ef31d8d8c19bd2217bbb6d2d89543cd7,2e162d08120d14ffe355349dcfed7f7b928e5490,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f24ad0,8b36c380f14b321e0bdf8cf4e823d86c22228518,b38f093ec68dcc1dfd7e7c3772e48fff47e49ef6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f24ad1,b0d7ccecb61ce26b5009f3257a6e70e018eed754,b50d69dd8f2cdda68c57d9a4a03999e53a131398,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f40e09,fee0a5b15e60b84636958b5ff999bba64aade3d7,93f8655e55d5c0699f888a9ffbf052cb2628b933,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f41462,afad438ee227479885189dba094721994dd1e2e6,c5738f855e81d794f920a6f6bc2f49231fe6068f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f44ad0,ff33a35bff371c6ccdb646ea08bc75554a3ceb76,d1e7564be1f8022e58a18582c89cbc5cfe480372,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f44ad1,ccdc214f7ea9d8ea65b99a56e7ffa13b917ce400,d2838d250bfa2786ca86b15f6a30a53f6bf4546b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f4b0a9,c3bec3c8c38e6753329d1c41e624c28f011cb7ba,cb5c966da48c43fd313a67d0284aaf600dab32a3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f4e3ec,9c7dfde2f15ce600412be9f4427c907e7f944ff2,94350ea8dacea258a0e65b7672cf6a3b8e66c2b8,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f51462,d9fddb45b5e53dd680c7a16b5ee9bbbfadbb183b,b70dd49b500ea9e3625264250fc8fe08e5b9c6db,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f52511,b7c0e1e1d4359cd347b69a76d61390e36848155e,db486ff40c6ce7fefa77bda511826cae155ba465,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f64ad0,252d3ec202177406184e6908f5c5c3e82a24affb,24675fa46424cbfbc872576b117ae5257d738cf1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f64ad1,24e37b3535b985f296843ab2bf1eff06627fda8a,0adc491a0a0c7b801a403c6a5b98a86e35fe25eb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f8237e,b1a94571a347123815b79b5b8da978c09d6add02,99441ca55c0b1dbfe5684ac9c550f8a07daba896,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f84320,82b2abe9bd0b12108fe395aaa195c379f9dc681d,debe69acbdcda36af4a7c80e4d447283293b789a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f84ad0,c01ab7f06062a8f2c62b75be421f7fa12ff1898c,943eaf2f1ae99a152c3da3b5cbd656361c0a5175,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f84ad1,9022374a127590ed402ed02a58b5a0ee2eb75073,b259fb53016ebe0be5aecfa03faf2f55df646e8a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f8852a,095ae1bc7cd9f1c3a04f1e0afb57fc2a824477c0,960eedd9d7e11ae22669a72e4de02e29f5c69b3a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f94320,e2762d385f3d8dee2fdbcebb6dda95b6becbfedb,8c42d254a180d7f0187fd2659192eff34b28c531,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00f995ec,fb8a46e782ca58760264fc9b4063376f97cead79,916d0b3571b500f01d9e072846f98b666b838b71,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fa4ad0,38359e636cd677011eee4e675b1a8d9cef76fd03,bbd4de123c9adfb733178e46cac062805fc66e8c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fa4ad1,62ad688d979922d2fa2e86a4f8348b70f377f478,d29a239f5f51dc3a15bcd31fcd010b4a3d7d73f0,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fad318,7386e38b63ad56d21d78329402d61281c2bd1822,fcb298df9715ddc85ea5d636a123b44f27df5f51,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fb2383,9fb316f557c632f7377ef2f6791a2bf439e3cdf6,1446a9a5ecc3621698d3a2ed11f8599ba309640d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fb5e0d,1d6ee6c6011730b312f77319e71e32ca4e4ca363,8f2dedbc14a0024f44bceae4713e49e5d9a171a1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fb5e0d_3a2f9c020f2b36a95c909e29cb3e4aae,0a8369627acec207ef92af02a114080a80ef0e92,13fce5089cdcb40de24ffd9460fe958ce78fd264,true,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
00fc4ad0,a41bee6bb095e41391596b2e751d803f236f89a8,79a2d59e967a0e2fe4947b5ac97d4cc03f8ec425,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fc4ad1,82c7b96fd709df1f45b56a42a02df6cceef0f28b,59e35998c0abb3bb05a219366893fdc0c1ca660d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fe04ea,c976eb86e66aef885abd80b8a4b9d358471dc6fa,8c3c3e085d203a06acf7c3f290c6226a155f10e9,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fe4ad0,ef7b8104fd1590bee08a631ffbc6334bb07033c2,23b65b77f3021eec4f3a0ee8f7bffe21a24853b5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fe4ad1,9add5d74df532e546aa6d039bd505eb66b1f2bb4,1ff7deca3c6af709df2c15e4500ec2385ebf4847,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00fe564d,519f19261ab5f1224958b5bcb2a5570e17824e77,b97735e9e673911918c2d7f9b19f5dc3b644bbaf,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ff04ea,2ffb4ce16971ff47e844f1430b57aa0a9ee75e29,639df356406396e5573520c0f9de3575c147a42f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
24c_over_alp_ovl.bmp,7735f7e0f2bccec646d2619a75bec735b62d17c7,2e9f430db9845217a26773c0d3b2543a6a352077,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
ab_alp_ovl.bmp,9ab4bf75ab5898064694ed365e1f8922ec32aed6,57480838dff29d6aa729669f18531903c2ebd8e1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
acd_alp_ovl.bmp,3323203269caa3755797a6d13b485465fe25e679,521d679d7ac1cd8e169efd164e0ebd3c90306a6a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop10_alp_ovl.bmp,9e2ce2259d0d9fcd1474c7314928fe234790c7d1,c27ac27d090fd7365caa72ba81a870e86d07c002,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop11_alp_ovl.bmp,0bb64b9761f91ce0118af333dfb71b4454afb262,e42cf45df8deb9ad7b4efab48f915139315b7e24,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop2_alp_ovl.bmp,2b1c9a0f7a241006bb26a8e260fd530ef6693827,3126290eefb4721e3ff6dba6dd0cd20071ca47a5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop3_alp_ovl.bmp,560a77fad03da71f8bd7aadfc29b4959ea4e6421,8ad7cd3e8e4bdc6943e897885a3cb1dc40efbfb3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop4_alp_ovl.bmp,f1a8116da2c64f762297ee14d3bf6274be3c21e9,2d25376dac5b5faed8d84587c0802a78db7bc183,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop5_alp_ovl.bmp_e350349959b1556776f7b5d2e07689fc,51225dcd19e572deaf30e5b016f8cd1f9db46398,3b8e7e35840b00922a1fa36977f2a0dac93f1bd1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop6_alp_ovl.bmp,a47474d1ef6dc621671826c3daf1c8be8de028ba,6e1c3016bc61b7a6e4f558d5834e75a2fd9c49b9,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop8_alp_ovl.bmp,723874b1ed7363a37e43a8d51db68db225c32e66,c911b710451973cd43fb891ab9f57e71be3c2540,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
act_telop9_alp_ovl.bmp,8e25e056e283134c8e0c5d509c600f408b9bc4be,fc96cc4302c39af83cb5a0c4f5c297d7bd8e180b,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
aks_alp_ovl.bmp,21f6ac2695de05cf575a0229e0b927f97fb04352,e6e1bb7cd92dd214c7661bcf982e650dcf9bf6f7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
aks_sp2_alp_ovl.bmp,455284bf49b91edaf9bbb150783fdddcde30fa0c,1964d56e7701503994ffd18d42899008a14d236f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
aks_sp_alp_ovl.bmp,458faeba85b9c6c2e2ae6d4f0f68b00f49e7dd3d,35dab0fabf19a41328313ebc0af4753a87d47785,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
alt_alp_ovl.bmp,dd8532c2f9fd4fbabbcb12f39ec58d4faffb683a,993472ca83467c2402776b71e0af2939eda75684,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
alt_b_alp_ovl.bmp,e0925d74152f47c0d35a7a5231d20cdaa834c59d,3b2323cbdda1bf1aa27a3448e28577a7dcec42ef,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
animal_alp_ovl.bmp,f6142d37dff93cd6aa5c6bd000bc2b36d98782be,063ba0fcdbed21ad1d312d0524a92afe3eca14f5,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
aps_alp_ovl.bmp,9d8ae13333ed505ea630a90233c183c88b4695a2,9b467ec83042f47854f5b34798b98014f61db2cb,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
bnd_alp_ovl.bmp,80509ff903a70e79b3ee001c5f8414906322b001,1841a13365bb62edf1c0622aa9be25056a28e782,false,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
